+---------------+--------------+--------------+--------------------+--------------------+
| Property name | #Experiments | #Refinements |    XSpeed_Time     |    Overall_time    |
|               |      30      |      1       | 0.7162418365478516 | 8.117995738983154  |
|               |      31      |      1       | 0.7497568130493164 |  8.11999249458313  |
|               |      32      |      0       | 0.7447307109832764 |  3.38326096534729  |
|               |      33      |      0       | 0.7045955657958984 | 3.320089340209961  |
|   NAV_3_2_P1  |              | Average time | 0.6857459172606468 | 4.953030563890934  |
|               |      34      |      0       | 0.7148985862731934 | 3.4961154460906982 |
|   NAV_3_2_P1  |              | Average time | 0.6866295771165327 | 4.908881924369118  |
|               |      35      |      0       | 0.6398165225982666 | 3.4353840351104736 |
|   NAV_3_2_P1  |              | Average time | 0.6852531713597915 | 4.865544284091277  |
|               |      36      |      0       | 0.7015023231506348 | 3.423391103744507  |
|   NAV_3_2_P1  |              | Average time | 0.6857176985059465 | 4.824340220860073  |
|               |      37      |      0       | 0.6563146114349365 |  3.36576509475708  |
|               |      38      |      1       | 0.7279524803161621 |  8.37804889678955  |
|               |      39      |      0       | 0.6724553108215332 | 3.394333839416504  |
|               |      40      |      0       | 0.6806669235229492 | 3.5621602535247803 |
|               |      41      |      0       | 0.6945726871490479 | 3.832501173019409  |
|               |      42      |      1       | 0.6861884593963623 | 7.563438653945923  |
|               |      43      |      0       | 0.6803357601165771 | 3.464566230773926  |
|               |      44      |      0       | 0.6522150039672852 | 3.489217758178711  |
|               |      45      |      0       | 0.677020788192749  | 3.5068743228912354 |
|               |      46      |      0       | 0.6462273597717285 |  3.29156756401062  |
|               |      47      |      0       | 0.6701717376708984 | 3.2828269004821777 |
|               |      48      |      0       | 0.6747441291809082 |  3.28788685798645  |
|               |      49      |      0       | 0.7231442928314209 | 3.2833566665649414 |
|               |      50      |      0       | 0.6527926921844482 | 3.4524760246276855 |
|               |      51      |      0       | 0.6638903617858887 | 3.5062994956970215 |
|               |      52      |      0       | 0.632049560546875  | 3.340062379837036  |
|               |      53      |      0       | 0.6822738647460938 | 3.296884298324585  |
|               |      54      |      0       | 0.6399433612823486 | 3.2370219230651855 |
|               |      55      |      0       | 0.6354169845581055 | 3.248392105102539  |
|               |      56      |      0       | 0.6913247108459473 | 13.239338397979736 |
|               |      57      |      0       | 0.6663875579833984 | 3.429412603378296  |
|               |      58      |      0       | 0.7618162631988525 | 3.563218832015991  |
|               |      59      |      0       | 0.6925375461578369 | 3.4420669078826904 |
|               |      60      |      0       | 0.6739044189453125 | 3.4759345054626465 |
|               |      61      |      0       | 0.6707813739776611 | 13.410240173339844 |
|               |      62      |      0       | 0.6485345363616943 | 3.3232364654541016 |
|               |      63      |      0       | 0.7004809379577637 | 3.640958070755005  |
|               |      64      |      0       | 0.7015790939331055 | 3.299635410308838  |
|               |      65      |      0       | 0.645822286605835  | 3.2045652866363525 |
|   NAV_3_2_P1  |              | Average time | 0.6812805309891701 | 4.635383389890194  |
|               |      66      |      0       | 0.6581113338470459 | 3.231879234313965  |
|   NAV_3_2_P1  |              | Average time | 0.680924232189472  |  4.61379122367272  |
|               |      67      |      0       | 0.6952478885650635 | 3.2743470668792725 |
|   NAV_3_2_P1  |              | Average time | 0.6811414017821803 | 4.5934967705697725 |
|               |      68      |      0       | 0.6457173824310303 | 3.397372007369995  |
|   NAV_3_2_P1  |              | Average time | 0.6806128202979245 | 4.575644332971146  |
|               |      69      |      0       | 0.6292581558227539 | 3.4911136627197266 |
|               |      70      |      0       | 0.6160256862640381 | 3.393366575241089  |
|               |      71      |      1       | 0.6844532489776611 | 8.003456830978394  |
|               |      72      |      0       | 0.6384477615356445 | 3.224172353744507  |
|               |      73      |      0       | 0.6779482364654541 | 3.453502655029297  |
|               |      74      |      0       | 0.7067530155181885 | 3.509338617324829  |
|               |      75      |      0       | 0.6862092018127441 | 3.477064371109009  |
|               |      76      |      0       | 0.6596250534057617 | 3.2930872440338135 |
|               |      77      |      0       | 0.6964123249053955 | 3.4199159145355225 |
|               |      78      |      0       | 0.7032711505889893 | 3.3926796913146973 |
|               |      79      |      0       | 0.726252555847168  | 3.520411252975464  |
|               |      80      |      0       | 0.6685454845428467 | 3.469109296798706  |
|               |      81      |      0       | 0.6970548629760742 | 3.428528070449829  |
|               |      82      |      0       | 0.6866898536682129 | 3.4160313606262207 |
|               |      83      |      0       | 0.669907808303833  | 3.2987325191497803 |
|               |      84      |      0       | 0.6847240924835205 | 3.2700657844543457 |
|               |      85      |      0       | 0.6453688144683838 | 13.218953132629395 |
|               |      86      |      0       | 0.647172212600708  | 3.454885244369507  |
|               |      87      |      0       | 0.6540632247924805 | 3.4143729209899902 |
|               |      88      |      0       | 0.6781866550445557 | 3.392090082168579  |
|               |      89      |      0       | 0.6617507934570312 | 3.245374917984009  |
|               |      90      |      0       | 0.6258041858673096 | 3.184014320373535  |
|               |      91      |      0       | 0.6271848678588867 | 3.222395420074463  |
|               |      92      |      0       | 0.6486926078796387 | 3.225001096725464  |
|               |      93      |      0       | 0.7216861248016357 | 3.3178293704986572 |
|               |      94      |      0       | 0.6497762203216553 | 3.4717600345611572 |
|               |      95      |      0       | 0.6275546550750732 | 3.405344247817993  |
|               |      96      |      0       | 0.6445026397705078 | 3.3936588764190674 |
|               |      97      |      0       | 0.6766541004180908 | 3.297126293182373  |
|   NAV_3_2_P1  |              | Average time | 0.6764724478125572 | 4.363249356547992  |
|               |      98      |      0       | 0.6490514278411865 | 3.386669874191284  |
|   NAV_3_2_P1  |              | Average time | 0.6761898404544162 | 4.353181625149913  |
|               |      99      |      0       | 0.6101248264312744 | 3.2736167907714844 |
|   NAV_3_2_P1  |              | Average time | 0.6755158584945056 | 4.342165820452632  |
|               |     100      |      0       | 0.6436660289764404 | 3.2256839275360107 |
|   NAV_3_2_P1  |              | Average time | 0.6751942754995943 | 4.330888382112137  |
|               |              |              |                    |                    |
+---------------+--------------+--------------+--------------------+--------------------++---------------+--------------+--------------+--------------------+--------------------+
| Property name | #Experiments | #Refinements |    XSpeed_Time     |    Overall_time    |
+---------------+--------------+--------------+--------------------+--------------------+
|   NAV_3_2_P2  |              |              |                    |                    |
|               |      1       |      0       | 0.6827061176300049 | 3.798466444015503  |
|               |      2       |      0       | 0.6951899528503418 | 3.2961628437042236 |
|               |      3       |      0       | 0.6819751262664795 | 3.623628854751587  |
|               |      4       |      0       | 0.6651928424835205 | 3.4299824237823486 |
|               |      5       |      1       | 0.6396176815032959 | 8.874524593353271  |
|               |      6       |      1       | 0.6497228145599365 | 7.994012832641602  |
|               |      7       |      0       | 0.6701319217681885 | 3.521961212158203  |
|               |      8       |      0       | 0.6231958866119385 | 3.3154666423797607 |
|               |      9       |      0       | 0.6977732181549072 | 3.487776279449463  |
|               |      11      |      0       | 0.6990566253662109 |  3.75594425201416  |
|               |      12      |      0       | 0.693922758102417  | 3.557859182357788  |
|               |      13      |      0       | 0.6864209175109863 | 4.156092882156372  |
|               |      14      |      0       | 0.6775050163269043 | 3.2636196613311768 |
|               |      16      |      2       | 0.7038571834564209 | 24.114063262939453 |
|               |      17      |      0       | 0.6917591094970703 | 4.0721657276153564 |
|               |      18      |      1       | 0.6470720767974854 | 8.774333000183105  |
|               |      19      |      0       | 0.7210383415222168 | 3.753826856613159  |
|               |      20      |      0       | 0.7244133949279785 | 3.5483436584472656 |
|               |      22      |      0       | 0.6828441619873047 | 4.098686933517456  |
|               |      23      |      0       | 0.6627023220062256 | 3.287559986114502  |
|               |      25      |      0       | 0.6360328197479248 | 13.285492897033691 |
|               |      26      |      0       | 0.6366100311279297 | 3.1755897998809814 |
|               |      27      |      0       | 0.6467986106872559 | 4.638051748275757  |
|               |      28      |      0       | 0.6722121238708496 | 3.407693862915039  |
|               |      29      |      0       | 0.728978157043457  | 3.7429494857788086 |
|               |      30      |      1       | 0.6527884006500244 | 10.039933919906616 |
|               |      31      |      0       | 0.6376895904541016 | 4.081256628036499  |
|               |      32      |      0       | 0.6461951732635498 | 4.327892541885376  |
|               |      33      |      1       | 0.6800708770751953 |  9.30424952507019  |
|               |      34      |      2       | 0.6409473419189453 | 29.996687412261963 |
|               |      35      |      0       | 0.7028062343597412 | 3.3680644035339355 |
|               |      36      |      0       | 0.6819696426391602 | 3.774672746658325  |
|               |      37      |      1       | 0.6502363681793213 |  9.13524341583252  |
|               |      38      |      0       | 0.7262063026428223 | 13.385233163833618 |
|               |      39      |      1       | 0.6325998306274414 | 9.164673089981079  |
|               |      40      |      1       | 0.6499078273773193 | 10.018612623214722 |
|               |      41      |      0       | 0.671689510345459  | 3.3869218826293945 |
|               |      42      |      0       | 0.6998939514160156 | 3.6776041984558105 |
|               |      43      |      0       | 0.7354753017425537 | 3.5111637115478516 |
|               |      44      |      0       | 0.677262544631958  | 4.034735202789307  |
|               |      45      |      1       | 0.6414039134979248 | 10.043812990188599 |
|               |      46      |      1       | 0.6266169548034668 | 9.368948459625244  |
|               |      47      |      2       | 0.6399335861206055 | 21.112637996673584 |
|               |      48      |      0       | 0.6757636070251465 | 3.9194350242614746 |
|               |      49      |      0       |  0.69818115234375  | 3.356846809387207  |
|               |      50      |      2       | 0.6331329345703125 | 19.644179821014404 |
|               |      51      |      1       | 0.6794979572296143 | 11.592105627059937 |
|               |      53      |      0       | 0.6831598281860352 | 3.8523871898651123 |
|               |      54      |      0       | 0.6439993381500244 | 3.2983620166778564 |
|               |      55      |      0       | 0.6860311031341553 | 3.253913402557373  |
|               |      56      |      3       | 0.6979901790618896 | 65.25712203979492  |
|               |      57      |      1       | 0.7049045562744141 | 9.544721603393555  |
|               |      58      |      0       | 0.7436008453369141 | 3.705172300338745  |
|               |      59      |      0       | 0.6614894866943359 |  3.50742244720459  |
|               |      60      |      0       | 0.6858811378479004 | 3.725623369216919  |
|               |      61      |      2       | 0.717881441116333  | 23.751630544662476 |
|               |      62      |      0       | 0.7132213115692139 | 3.8289413452148438 |
|               |      63      |      0       | 0.6501672267913818 | 3.7890660762786865 |
|               |      64      |      1       | 0.7180325984954834 | 9.223584413528442  |
|               |      65      |      0       | 0.7637839317321777 |  4.02897834777832  |
|               |      66      |      0       | 0.7223942279815674 | 3.9095351696014404 |
|               |      67      |      1       | 0.6283230781555176 | 10.070219278335571 |
|               |      68      |      0       | 0.625741720199585  | 3.4554061889648438 |
|               |      69      |      1       | 0.6774568557739258 | 10.795074224472046 |
|               |      70      |      1       | 0.636401891708374  | 7.513784646987915  |
|               |      71      |      0       | 0.6465561389923096 | 3.243013620376587  |
|               |      72      |      2       | 0.6212399005889893 | 29.773829698562622 |
|               |      73      |      0       | 0.660919189453125  | 3.258481025695801  |
|               |      74      |      0       | 0.6666233539581299 | 3.2854866981506348 |
|               |      76      |      0       | 0.6838769912719727 | 3.3044161796569824 |
|               |      78      |      0       | 0.6254565715789795 | 3.4825713634490967 |
|               |      79      |      0       | 0.6398584842681885 | 3.4809911251068115 |
|               |      80      |      0       | 0.6603713035583496 | 3.2823991775512695 |
|               |      82      |      0       | 0.655836820602417  | 3.591895341873169  |
|               |      83      |      1       | 0.6700568199157715 |  9.83122730255127  |
|               |      84      |      0       | 0.7507138252258301 | 3.543444871902466  |
|               |      86      |      2       | 0.6245980262756348 | 22.006365537643433 |
|               |      87      |      0       | 0.6999585628509521 | 3.397153854370117  |
|               |      88      |      0       | 0.7094771862030029 | 3.4524002075195312 |
|               |      89      |      0       | 0.6567411422729492 | 3.569864511489868  |
|               |      90      |      0       | 0.633528470993042  |  3.20097279548645  |
|               |      91      |      0       | 0.6849100589752197 | 3.518646240234375  |
|               |      92      |      0       | 0.6788811683654785 | 4.092198848724365  |
|               |      94      |      1       | 0.7454197406768799 |  9.57793641090393  |
|               |      95      |      0       | 0.705482006072998  | 5.442193508148193  |
|               |      96      |      0       | 0.6693146228790283 | 3.6394288539886475 |
|               |      97      |      0       | 0.6638550758361816 | 13.502237319946289 |
|               |      98      |      0       | 0.7114119529724121 | 4.260700464248657  |
|               |      99      |      0       | 0.626551628112793  | 4.071481704711914  |
|               |     100      |      0       | 0.6461236476898193 | 3.2793490886688232 |
|               |              |              |                    |                    |
+---------------+--------------+--------------+--------------------+--------------------++---------------+--------------+--------------+--------------------+--------------------+
| Property name | #Experiments | #Refinements |    XSpeed_Time     |    Overall_time    |
+---------------+--------------+--------------+--------------------+--------------------+
|   NAV_3_3_P1  |              |              |                    |                    |
|               |      1       |      1       | 0.7366502285003662 | 8.438308000564575  |
|               |      2       |      1       | 0.7732677459716797 | 11.21259593963623  |
|               |      3       |      0       | 0.7671058177947998 | 3.7942087650299072 |
|               |      4       |      0       | 0.7298605442047119 | 3.775376319885254  |
|               |      5       |      0       | 0.7341680526733398 | 3.464855194091797  |
|               |      6       |      1       | 0.751605749130249  | 9.049149513244629  |
|               |      7       |      0       | 0.7534620761871338 | 3.4347259998321533 |
|               |      8       |      0       | 0.7767412662506104 | 3.775094747543335  |
|               |      9       |      0       | 0.7464923858642578 | 3.4536969661712646 |
|               |      10      |      0       | 0.7314538955688477 | 3.3327386379241943 |
|               |      11      |      0       | 0.7655305862426758 | 3.5185108184814453 |
|               |      12      |      0       | 0.8313596248626709 | 3.5626296997070312 |
|               |      13      |      0       | 0.7545590400695801 | 3.496537446975708  |
|               |      14      |      0       | 0.734079122543335  | 3.521651029586792  |
|               |      15      |      0       | 0.7309179306030273 | 3.499188184738159  |
|               |      16      |      0       | 0.8018836975097656 | 3.546018123626709  |
|               |      17      |      0       | 0.7718605995178223 | 3.4018590450286865 |
|               |      18      |      0       | 0.7453856468200684 | 3.487501382827759  |
|               |      19      |      0       | 0.7426109313964844 | 3.455967903137207  |
|               |      20      |      0       | 0.7473459243774414 | 3.4274845123291016 |
|               |      21      |      0       | 0.7747564315795898 | 3.4131221771240234 |
|               |      22      |      0       | 0.7258243560791016 | 3.358711004257202  |
|               |      23      |      0       | 0.7519292831420898 | 3.732930898666382  |
|               |      24      |      0       | 0.7705764770507812 | 3.4797651767730713 |
|               |      25      |      0       | 0.7659027576446533 | 3.3796021938323975 |
|               |      26      |      0       | 0.7818953990936279 | 3.489593267440796  |
|               |      27      |      0       | 0.7730624675750732 | 3.5192465782165527 |
|               |      28      |      0       | 0.7325284481048584 | 3.351663589477539  |
|               |      29      |      0       | 0.7506668567657471 | 3.708986282348633  |
|               |      30      |      0       | 0.750985860824585  | 3.4272093772888184 |
|               |      31      |      1       | 0.7509603500366211 |  8.64867115020752  |
|               |      32      |      0       | 0.7436401844024658 | 13.381592273712158 |
|               |      33      |      0       | 0.7231018543243408 |  3.64353084564209  |
|               |      34      |      0       | 0.7477457523345947 | 3.3926868438720703 |
|               |      35      |      0       | 0.7432041168212891 |  3.57133150100708  |
|               |      36      |      0       | 0.7666666507720947 | 3.4002370834350586 |
|               |      37      |      0       | 0.7655379772186279 | 3.8198325634002686 |
|               |      38      |      0       | 0.745267391204834  | 3.432417631149292  |
|               |      39      |      0       | 0.7696785926818848 | 3.622844696044922  |
|               |      40      |      0       | 0.7550184726715088 | 3.642664670944214  |
|               |      41      |      1       | 0.7427821159362793 | 9.359278917312622  |
|               |      42      |      0       | 0.7358434200286865 | 13.391785144805908 |
|               |      43      |      0       | 0.7242710590362549 | 3.4335031509399414 |
|               |      44      |      0       | 0.7429888248443604 | 3.491121530532837  |
|               |      45      |      0       | 0.7826457023620605 | 3.610759735107422  |
|               |      46      |      0       | 0.7508656978607178 | 3.3963887691497803 |
|               |      47      |      0       | 0.7452630996704102 | 3.4126319885253906 |
|               |      48      |      0       | 0.7495245933532715 | 3.3653347492218018 |
|               |      49      |      0       | 0.7803168296813965 | 3.5513463020324707 |
|               |      50      |      1       | 0.7418408393859863 | 9.329530715942383  |
|               |      51      |      0       | 0.720848798751831  | 3.3593409061431885 |
|               |      52      |      0       | 0.7733209133148193 | 3.5423169136047363 |
|               |      53      |      0       | 0.7469749450683594 | 3.4296069145202637 |
|               |      54      |      0       | 0.7439689636230469 | 3.567542791366577  |
|               |      55      |      0       | 0.7366998195648193 | 3.513042449951172  |
|               |      56      |      0       | 0.8090085983276367 | 3.628612518310547  |
|               |      57      |      0       | 0.7529795169830322 | 3.353890895843506  |
|               |      58      |      0       | 0.772674560546875  |  3.51777982711792  |
|               |      59      |      0       | 0.736630916595459  | 3.4798548221588135 |
|               |      60      |      0       | 0.7602667808532715 | 3.447662353515625  |
|               |      61      |      0       | 0.7292263507843018 | 3.4744794368743896 |
|               |      62      |      0       | 0.7234337329864502 | 3.378479480743408  |
|               |      63      |      0       | 0.7544469833374023 | 3.4462640285491943 |
|               |      64      |      0       | 0.7433574199676514 | 3.800689697265625  |
|               |      65      |      0       | 0.7341432571411133 | 3.4753546714782715 |
|               |      66      |      0       | 0.7712340354919434 | 3.435041666030884  |
|               |      67      |      0       | 0.753852367401123  | 3.6535956859588623 |
|               |      68      |      0       | 0.7708501815795898 | 3.4453024864196777 |
|               |      69      |      0       | 0.7345855236053467 | 3.3639771938323975 |
|               |      70      |      0       | 0.7561962604522705 | 3.5718069076538086 |
|               |      71      |      1       | 0.7471072673797607 | 11.007441997528076 |
|               |      72      |      0       | 0.7435739040374756 | 3.938483476638794  |
|               |      73      |      0       | 0.7383224964141846 | 3.398914337158203  |
|               |      74      |      0       | 0.766110897064209  | 3.6630804538726807 |
|               |      75      |      0       | 0.7109122276306152 | 3.581941604614258  |
|               |      76      |      0       | 0.8394148349761963 | 3.6673085689544678 |
|               |      77      |      1       | 0.707977294921875  | 8.715763807296753  |
|               |      78      |      0       | 0.7540552616119385 | 3.3819754123687744 |
|               |      79      |      0       | 0.7053039073944092 | 3.397608518600464  |
|               |      80      |      0       | 0.7673156261444092 | 3.7980384826660156 |
|               |      81      |      0       | 0.7452378273010254 | 3.401878833770752  |
|               |      82      |      0       | 0.7776379585266113 |  3.41778302192688  |
|               |      83      |      0       | 0.745774507522583  | 3.4880013465881348 |
|               |      84      |      0       | 0.7800779342651367 | 3.753159284591675  |
|               |      85      |      0       | 0.7514011859893799 | 3.446903705596924  |
|               |      86      |      0       | 0.7589635848999023 | 3.4744741916656494 |
|               |      87      |      0       | 0.740236759185791  | 3.4191277027130127 |
|               |      88      |      0       | 0.7877843379974365 | 3.610793352127075  |
|               |      89      |      1       | 0.7718744277954102 | 9.096928358078003  |
|               |      90      |      0       | 0.7590460777282715 | 3.4582974910736084 |
|               |      91      |      0       | 0.7467100620269775 | 3.6618103981018066 |
|               |      92      |      0       | 0.7420625686645508 | 3.6752209663391113 |
|               |      93      |      0       | 0.7496187686920166 | 3.417001485824585  |
|               |      94      |      0       | 0.7743844985961914 | 3.6455061435699463 |
|               |      95      |      0       | 0.7771046161651611 | 3.591993808746338  |
|               |      96      |      0       | 0.7482185363769531 | 3.5258615016937256 |
|               |      97      |      1       | 0.7499208450317383 | 8.727235317230225  |
|               |      98      |      0       | 0.7323644161224365 | 3.4631271362304688 |
|               |      99      |      0       | 0.8420364856719971 |  3.7524573802948   |
|               |     100      |      0       | 0.748927116394043  | 3.556091070175171  |
|               |              |              |                    |                    |
+---------------+--------------+--------------+--------------------+--------------------++---------------+--------------+--------------+--------------------+--------------------+
| Property name | #Experiments | #Refinements |    XSpeed_Time     |    Overall_time    |
+---------------+--------------+--------------+--------------------+--------------------+
|   NAV_3_3_P2  |              |              |                    |                    |
|               |      3       |      0       | 0.7529702186584473 | 3.8284809589385986 |
|               |      4       |      1       | 0.7805328369140625 | 10.390523433685303 |
|               |      5       |      2       | 0.860466480255127  | 39.66060709953308  |
|               |      6       |      0       | 0.8270578384399414 |  4.37241268157959  |
|               |      8       |      0       | 1.2384824752807617 |  4.62298321723938  |
|               |      9       |      0       | 0.8393998146057129 | 5.139803886413574  |
|               |      11      |      0       | 0.8083288669586182 | 3.7831852436065674 |
|               |      15      |      0       | 0.8023030757904053 | 4.116288661956787  |
|               |      16      |      2       | 0.8075470924377441 | 38.14589524269104  |
|               |      20      |      0       | 0.8085944652557373 | 4.035832643508911  |
|               |      28      |      0       | 0.8228092193603516 | 3.8229498863220215 |
|               |      32      |      2       | 0.9733555316925049 | 46.12513780593872  |
|               |      33      |      1       | 0.8806872367858887 | 11.614284992218018 |
|               |      39      |      0       | 0.8286223411560059 | 4.473992824554443  |
|               |      41      |      1       | 0.8998613357543945 | 13.286402702331543 |
|               |      46      |      0       | 0.9451687335968018 | 4.085748910903931  |
|               |      53      |      1       | 0.7767195701599121 | 10.311592102050781 |
|               |      59      |      0       | 0.7588729858398438 | 3.4336142539978027 |
|               |      60      |      1       | 0.7404348850250244 | 9.075745582580566  |
|               |      61      |      1       | 0.7481625080108643 | 8.632892370223999  |
|               |      63      |      0       | 0.7209298610687256 | 3.4986953735351562 |
|               |      65      |      2       | 0.7512891292572021 | 33.12817740440369  |
|               |      67      |      0       | 0.7416808605194092 | 3.6561217308044434 |
|               |      68      |      0       | 0.7614388465881348 | 3.5708234310150146 |
|               |      69      |      1       | 0.7515654563903809 | 9.402782678604126  |
|               |      70      |      1       | 0.7838690280914307 | 9.152784585952759  |
|               |      74      |      0       | 0.7406797409057617 | 3.5202789306640625 |
|               |      75      |      1       | 0.7476789951324463 | 10.138297080993652 |
|               |      77      |      1       | 0.7680952548980713 | 9.199891567230225  |
|               |      79      |      1       | 0.8082537651062012 |  9.19783878326416  |
|               |      81      |      1       | 0.7985410690307617 | 11.369112968444824 |
|               |      82      |      1       | 0.8827674388885498 | 9.798929214477539  |
|               |      85      |      0       | 0.7830522060394287 | 3.776066303253174  |
|               |      87      |      0       | 0.790963888168335  | 3.6221320629119873 |
|               |      89      |      1       | 0.7838764190673828 | 10.283112525939941 |
|               |      90      |      1       | 0.7855582237243652 | 9.850292921066284  |
|               |      93      |      0       | 0.7783961296081543 | 3.7022511959075928 |
|               |      94      |      0       | 0.8631980419158936 | 3.9774255752563477 |
|               |      98      |      1       | 0.807697057723999  | 10.072883605957031 |
|               |     100      |      2       | 0.7456150054931641 | 33.842382192611694 |
|               |              |              |                    |                    |
+---------------+--------------+--------------+--------------------+--------------------++---------------+--------------+--------------+--------------------+--------------------+
| Property name | #Experiments | #Refinements |    XSpeed_Time     |    Overall_time    |
+---------------+--------------+--------------+--------------------+--------------------+
|   NAV_30_P1   |              |              |                    |                    |
|               |      1       |      0       | 3.291163921356201  | 5.850388288497925  |
|               |      2       |      1       | 3.073513984680176  | 12.71364974975586  |
|               |      3       |      0       | 3.1196672916412354 | 5.8710856437683105 |
|               |      4       |      1       | 3.0586061477661133 | 12.95883321762085  |
|               |      5       |      1       | 3.0630340576171875 | 14.84589672088623  |
|               |      6       |      0       | 3.0726237297058105 | 6.984191179275513  |
|               |      7       |      0       | 3.0705997943878174 | 6.2576258182525635 |
|               |      8       |      2       | 3.041917085647583  | 21.697450876235962 |
|               |      9       |      0       | 3.1623380184173584 | 5.756916046142578  |
|               |      10      |      0       | 3.5114989280700684 | 6.474438428878784  |
|               |      11      |      0       | 3.1166975498199463 | 6.177555322647095  |
|               |      12      |      3       | 3.164513349533081  | 63.17133140563965  |
|               |      13      |      0       |  3.10317325592041  | 6.8919126987457275 |
|               |      14      |      4       | 3.0999152660369873 | 426.7576358318329  |
|               |      15      |      0       | 3.198117256164551  | 5.744140148162842  |
|               |      16      |      0       | 3.182187080383301  | 5.969873428344727  |
|               |      17      |      0       | 3.1046698093414307 |  5.70501971244812  |
|               |      18      |      0       | 3.014033555984497  | 5.8951685428619385 |
|               |      19      |      2       | 2.985154151916504  | 23.002515077590942 |
|               |      20      |      0       | 3.143806219100952  | 6.121671438217163  |
|               |      21      |      0       | 3.1272847652435303 | 5.7926599979400635 |
|               |      22      |      1       | 3.1140034198760986 | 12.295543909072876 |
|               |      24      |      0       | 2.9759485721588135 | 5.711403846740723  |
|               |      25      |      0       | 3.075037956237793  |  5.65315842628479  |
|               |      26      |      1       | 3.0167202949523926 | 12.46936821937561  |
|               |      27      |      0       | 3.1389167308807373 | 5.848296880722046  |
|               |      28      |      0       | 3.1370205879211426 | 5.628519773483276  |
|               |      29      |      1       | 3.2440381050109863 |  12.5935959815979  |
|               |      30      |      2       | 3.2773237228393555 | 23.61878752708435  |
|               |      31      |      0       | 3.1988906860351562 | 6.449382305145264  |
|               |      32      |      2       | 3.054140090942383  |  22.6773579120636  |
|               |      33      |      1       |  3.44429612159729  | 12.824671030044556 |
|   NAV_30_P1   |              | Average time | 3.136911265552044  | 24.57532537728548  |
|               |      34      |      0       | 3.220834255218506  | 5.834215402603149  |
|   NAV_30_P1   |              | Average time | 3.1394546826680503 | 24.007413307825725 |
|               |      35      |      0       | 2.9746415615081787 | 5.725510120391846  |
|   NAV_30_P1   |              | Average time | 3.1346075885436115 | 23.46971070065218  |
|               |      36      |      2       | 3.1861374378204346 | 23.283894300460815 |
|   NAV_30_P1   |              | Average time | 3.1360801083700998 | 23.464401926313126 |
|               |      37      |      1       | 3.1113500595092773 | 15.256408929824829 |
|               |      38      |      0       | 3.396984100341797  | 6.218288421630859  |
|               |      39      |      1       | 3.233064651489258  | 12.766627073287964 |
|               |      40      |      3       | 3.1148934364318848 | 65.92456459999084  |
|               |      41      |      0       | 3.0673580169677734 | 6.644710302352905  |
|               |      42      |      2       | 3.1598212718963623 | 21.762084245681763 |
|               |      43      |      1       | 3.3959717750549316 | 13.091393947601318 |
|               |      44      |      0       | 3.357168436050415  | 6.460521936416626  |
|               |      45      |      0       | 3.1110188961029053 | 6.181036710739136  |
|               |      46      |      0       | 3.040591239929199  | 5.925363540649414  |
|               |      47      |      1       | 3.0713613033294678 |  12.7208890914917  |
|               |      48      |      0       | 3.172957420349121  |  5.70904278755188  |
|               |      49      |      1       | 3.4436709880828857 | 13.48650050163269  |
|               |      50      |      4       | 3.182310104370117  | 404.34225153923035 |
|               |      51      |      0       | 2.9976985454559326 | 5.661136150360107  |
