+---------------+--------------+--------------+--------------------+--------------------+
| Property name | #Experiments | #Refinements |    XSpeed_Time     |    Overall_time    |
+---------------+--------------+--------------+--------------------+--------------------+
|   NAV_3_2_P2  |              |              |                    |                    |
|               |      45      |      0       | 0.6460883617401123 | 3.1235804557800293 |
|               |      46      |      0       | 0.6461520195007324 | 3.1044585704803467 |
|               |      47      |      0       | 0.670785665512085  | 13.092587947845459 |
|               |      48      |      0       | 0.6455974578857422 | 3.040356159210205  |
|               |      49      |      0       | 0.6124696731567383 | 3.044543504714966  |
|               |      50      |      0       |   0.648193359375   | 3.086646318435669  |
|               |      51      |      0       | 0.6668758392333984 | 3.0998027324676514 |
|               |      52      |      0       | 0.6579983234405518 | 3.0985825061798096 |
|               |      53      |      0       | 0.6538598537445068 | 3.077611207962036  |
|               |      54      |      0       | 0.6337580680847168 | 13.048773765563965 |
|               |      55      |      0       | 0.6802356243133545 | 3.0884628295898438 |
|               |      56      |      0       | 0.6299467086791992 | 3.0512731075286865 |
|               |      57      |      0       | 0.6895034313201904 | 3.1097500324249268 |
|               |      58      |      0       | 0.6760625839233398 | 3.171584367752075  |
|               |      59      |      0       | 0.6735231876373291 | 3.186652898788452  |
|               |      60      |      0       |  0.64809250831604  | 3.151043176651001  |
|               |      61      |      0       | 0.6574723720550537 |  3.1043860912323   |
|               |      62      |      0       | 0.6257109642028809 | 3.0557775497436523 |
|               |      63      |      0       | 0.6903047561645508 | 3.100123405456543  |
|               |      64      |      0       | 0.6100716590881348 | 3.033853530883789  |
|               |      65      |      0       | 0.681797981262207  | 3.1230485439300537 |
|               |      66      |      0       | 0.6256427764892578 | 13.015942096710205 |
|               |      67      |      0       | 0.6555807590484619 | 3.0926380157470703 |
|               |      68      |      0       | 0.7056820392608643 | 3.118001937866211  |
|               |      69      |      0       | 0.6491470336914062 | 3.088913679122925  |
|               |      70      |      0       | 0.6222150325775146 | 3.0610554218292236 |
|               |      71      |      1       | 0.6579585075378418 | 16.507628440856934 |
|               |      72      |      0       | 0.6242973804473877 | 13.038438320159912 |
|               |      73      |      0       | 0.6430037021636963 | 13.065913677215576 |
|               |      74      |      0       | 0.6191728115081787 | 3.0355782508850098 |
|               |      75      |      0       | 0.6321611404418945 | 3.0400819778442383 |
|               |      76      |      0       | 0.6445789337158203 | 3.0217506885528564 |
|               |      77      |      0       | 0.6931757926940918 | 3.1240224838256836 |
|               |      78      |      0       | 0.6546216011047363 | 3.0784265995025635 |
|               |      79      |      0       | 0.6386921405792236 | 3.0591723918914795 |
|               |      80      |      0       | 0.6322736740112305 | 3.0710031986236572 |
|               |      81      |      0       | 0.6434409618377686 | 3.088505983352661  |
|               |      82      |      0       | 0.6703200340270996 | 3.1226675510406494 |
|               |      83      |      0       | 0.7201573848724365 | 3.1664962768554688 |
|               |      84      |      0       | 0.6519229412078857 | 3.0729761123657227 |
|               |      85      |      0       | 0.649627685546875  | 3.046757698059082  |
|               |      86      |      1       |  0.64198899269104  | 6.501830339431763  |
|               |      87      |      0       | 0.6688406467437744 | 3.085270881652832  |
|               |      88      |      1       | 0.6358931064605713 | 6.442310333251953  |
|               |      89      |      0       | 0.6684050559997559 | 3.069197177886963  |
|               |      90      |      0       | 0.6686179637908936 | 3.1128885746002197 |
|               |      91      |      0       | 0.6825244426727295 | 3.1352524757385254 |
|               |      92      |      0       | 0.642458438873291  | 3.065671920776367  |
|               |      93      |      0       | 0.6253092288970947 | 3.0546839237213135 |
|               |      94      |      0       | 0.6312334537506104 | 3.0689523220062256 |
|               |      95      |      0       | 0.6129605770111084 |  3.03899884223938  |
|               |      96      |      0       | 0.6393470764160156 | 3.0581889152526855 |
|               |      97      |      0       | 0.6486034393310547 | 3.071751356124878  |
|               |      98      |      0       | 0.6248881816864014 | 3.025700092315674  |
|               |      99      |      1       | 0.701380729675293  | 16.54632806777954  |
|               |     100      |      0       | 0.6495528221130371 | 3.159745931625366  |
|   NAV_3_2_P2  |              | Average time | 0.6586996912956238 | 4.868451724052429  |
|               |              |              |                    |                    |
+---------------+--------------+--------------+--------------------+--------------------++---------------+--------------+--------------+--------------------+--------------------+
| Property name | #Experiments | #Refinements |    XSpeed_Time     |    Overall_time    |
+---------------+--------------+--------------+--------------------+--------------------+
|   NAV_3_3_P1  |              |              |                    |                    |
|               |      1       |      0       | 0.7473130226135254 | 3.2673451900482178 |
|               |      2       |      0       | 0.7411208152770996 | 3.2104597091674805 |
|               |      3       |      0       | 0.7651395797729492 | 3.244539499282837  |
|               |      4       |      0       | 0.726001501083374  | 3.1816253662109375 |
|               |      5       |      0       | 0.7343356609344482 | 3.2089645862579346 |
|               |      6       |      0       | 0.7358977794647217 | 3.225543737411499  |
|               |      7       |      0       | 0.7252342700958252 | 3.1908607482910156 |
|               |      8       |      0       | 0.7312576770782471 | 13.195701837539673 |
|               |      9       |      0       | 0.7575640678405762 |  3.25803279876709  |
|               |      10      |      0       | 0.791548490524292  |  3.28326153755188  |
|               |      11      |      0       | 0.7541322708129883 | 3.239649534225464  |
|               |      12      |      0       | 0.7706592082977295 | 13.214802503585815 |
|               |      13      |      0       | 0.7495160102844238 | 3.2265026569366455 |
|               |      14      |      0       | 0.7445638179779053 | 3.246138334274292  |
|               |      15      |      0       | 0.7366197109222412 | 3.216921806335449  |
|               |      16      |      0       | 0.7732927799224854 | 3.2874526977539062 |
|               |      17      |      0       | 0.7017226219177246 | 3.166550397872925  |
|               |      18      |      0       | 0.7024626731872559 | 13.185402870178223 |
|               |      19      |      0       | 0.741457462310791  | 3.2716164588928223 |
|               |      20      |      0       | 0.7288093566894531 | 3.167623281478882  |
|               |      21      |      1       | 0.7540044784545898 |  7.35689377784729  |
|               |      22      |      0       | 0.7347955703735352 | 3.2279553413391113 |
|               |      23      |      0       | 0.7989635467529297 | 3.3178958892822266 |
|               |      24      |      0       | 0.7597651481628418 | 3.3094820976257324 |
|               |      25      |      0       | 0.7167160511016846 | 3.2298357486724854 |
|               |      26      |      0       | 0.7157406806945801 | 3.189234972000122  |
|               |      27      |      0       | 0.7121386528015137 | 3.183361053466797  |
|               |      28      |      0       | 0.823495626449585  | 3.3197426795959473 |
|               |      29      |      0       | 0.8083035945892334 | 3.3279340267181396 |
|               |      30      |      0       | 0.7793915271759033 | 3.3220784664154053 |
|               |      31      |      0       | 0.7512071132659912 |  3.23101544380188  |
|               |      32      |      0       | 0.7354927062988281 | 3.2169737815856934 |
|               |      33      |      0       | 0.791593074798584  | 3.3061556816101074 |
|               |      34      |      0       | 0.8015778064727783 | 13.37199068069458  |
|               |      35      |      0       | 0.8038687705993652 | 3.3045027256011963 |
|               |      36      |      0       | 0.7525699138641357 | 3.2852680683135986 |
|               |      37      |      1       | 0.7602782249450684 | 17.13155746459961  |
|               |      38      |      0       | 0.771946907043457  | 3.3146538734436035 |
|               |      39      |      1       | 0.7615106105804443 | 17.064379692077637 |
|               |      40      |      0       | 0.7324960231781006 | 3.2543368339538574 |
|               |      41      |      0       | 0.7473909854888916 | 3.248293161392212  |
|               |      42      |      0       | 0.7917296886444092 | 3.285691499710083  |
|               |      43      |      0       | 0.7742013931274414 | 3.3206634521484375 |
|               |      44      |      0       | 0.7688930034637451 | 3.294245481491089  |
|               |      45      |      0       | 0.7922890186309814 | 3.322903871536255  |
|               |      46      |      0       | 0.7186343669891357 | 3.2782785892486572 |
|               |      47      |      0       | 0.7472066879272461 | 3.245105504989624  |
|               |      48      |      0       | 0.7747588157653809 | 13.258496522903442 |
|               |      49      |      0       | 0.7792148590087891 | 3.327376365661621  |
|               |      50      |      0       | 0.7375833988189697 | 3.267092704772949  |
|               |      51      |      0       |  0.73915696144104  | 3.233349084854126  |
|               |      52      |      0       | 0.7605650424957275 | 3.2405874729156494 |
|               |      53      |      0       | 0.7376635074615479 | 3.1792683601379395 |
|               |      54      |      0       | 0.7655124664306641 | 3.3314871788024902 |
|               |      55      |      0       | 0.7414736747741699 | 3.222236156463623  |
|               |      56      |      0       | 0.7624106407165527 | 3.2241759300231934 |
|               |      57      |      0       | 0.7477402687072754 | 3.377835750579834  |
|               |      58      |      0       | 0.7346823215484619 | 3.180255651473999  |
|               |      59      |      0       | 0.7309799194335938 | 3.220963478088379  |
|               |      60      |      0       | 0.7852215766906738 | 3.2988133430480957 |
|               |      61      |      0       | 0.7560451030731201 | 3.250955104827881  |
|               |      62      |      0       | 0.7636630535125732 | 3.2567648887634277 |
|               |      63      |      1       | 0.7394263744354248 | 7.135483741760254  |
|               |      64      |      0       | 0.7488174438476562 | 3.208944797515869  |
|               |      65      |      0       | 0.7099790573120117 | 3.1877880096435547 |
|               |      66      |      0       | 0.7486605644226074 | 3.238466262817383  |
|               |      67      |      0       | 0.8237814903259277 | 13.277199745178223 |
|               |      68      |      0       | 0.746647834777832  | 3.220236301422119  |
|               |      69      |      1       | 0.7396876811981201 | 7.247474908828735  |
|               |      70      |      0       | 0.7728476524353027 | 3.2628796100616455 |
|               |      71      |      0       | 0.8330349922180176 | 13.280871629714966 |
|               |      72      |      0       | 0.7097065448760986 | 3.1838409900665283 |
|               |      73      |      0       | 0.8103163242340088 | 13.298651695251465 |
|               |      74      |      0       | 0.7523517608642578 | 3.2298872470855713 |
|               |      75      |      0       | 0.8140947818756104 | 3.3120908737182617 |
|               |      76      |      0       | 0.7541923522949219 | 13.235391855239868 |
|               |      77      |      0       | 0.7136120796203613 | 3.213897943496704  |
|               |      78      |      0       | 0.7270545959472656 | 3.174508810043335  |
|               |      79      |      0       | 0.7420871257781982 | 3.1974339485168457 |
|               |      80      |      0       | 0.7330470085144043 | 3.1974077224731445 |
|               |      81      |      0       | 0.7444925308227539 | 3.2102882862091064 |
|               |      82      |      0       | 0.7363643646240234 | 3.2720320224761963 |
|               |      83      |      0       | 0.774031400680542  | 3.2569284439086914 |
|               |      84      |      0       | 0.7301366329193115 | 3.2080318927764893 |
|               |      85      |      0       | 0.7324976921081543 | 3.210040807723999  |
|               |      86      |      0       |  0.71919846534729  | 3.1610379219055176 |
|               |      87      |      0       | 0.7620189189910889 | 3.2421696186065674 |
|               |      88      |      0       | 0.7860949039459229 | 3.2712602615356445 |
|               |      89      |      0       | 0.7553102970123291 | 3.256088972091675  |
|               |      90      |      0       | 0.7481484413146973 | 13.24027132987976  |
|               |      91      |      0       | 0.6906254291534424 | 3.1542229652404785 |
|               |      92      |      0       | 0.7182135581970215 | 13.187804698944092 |
|               |      93      |      0       | 0.7792384624481201 | 13.214019060134888 |
|               |      94      |      0       | 0.7251527309417725 | 13.185977220535278 |
|               |      95      |      0       | 0.7411389350891113 | 3.203640937805176  |
|               |      96      |      0       | 0.7470972537994385 | 3.2071425914764404 |
|               |      97      |      0       | 0.8311071395874023 | 3.3161849975585938 |
|               |      98      |      0       | 0.7710957527160645 | 3.2601728439331055 |
|               |      99      |      0       | 0.7716546058654785 | 3.2340219020843506 |
|               |     100      |      0       | 0.7615492343902588 | 3.2286994457244873 |
|   NAV_3_3_P1  |              | Average time | 0.7542712306976318 | 4.942428960800171  |
|               |              |              |                    |                    |
+---------------+--------------+--------------+--------------------+--------------------++---------------+--------------+--------------+--------------------+--------------------+
| Property name | #Experiments | #Refinements |    XSpeed_Time     |    Overall_time    |
+---------------+--------------+--------------+--------------------+--------------------+
|   NAV_3_4_P1  |              |              |                    |                    |
|               |      1       |      0       | 1.0428528785705566 | 7.237151145935059  |
|               |      2       |      0       | 0.8931539058685303 | 4.007205009460449  |
|               |      3       |      0       | 0.9054913520812988 | 15.588115453720093 |
|               |      4       |      0       | 0.9007582664489746 | 49.59191346168518  |
|               |      5       |      0       | 0.9353530406951904 | 58.079062700271606 |
|               |      6       |      0       | 0.9287693500518799 | 8.614410877227783  |
|               |      7       |      0       | 0.9297540187835693 | 32.81177592277527  |
|               |      8       |      0       | 0.9159703254699707 | 49.500410318374634 |
|               |      10      |      0       | 0.8826773166656494 | 4.602800369262695  |
|               |      11      |      0       | 0.8995475769042969 | 75.19180250167847  |
|               |      12      |      0       | 0.9390640258789062 |  13.7852623462677  |
|               |      13      |      0       | 0.933330774307251  | 13.708170413970947 |
|               |      14      |      0       | 0.8769142627716064 | 24.042380332946777 |
|               |      15      |      0       | 0.9377167224884033 | 13.320473432540894 |
|               |      16      |      0       | 0.8817813396453857 | 35.545270919799805 |
|               |      17      |      0       | 0.9319429397583008 | 7.573028564453125  |
|               |      19      |      0       | 0.9095792770385742 | 23.822133541107178 |
|               |      20      |      0       | 0.9468734264373779 | 28.813159704208374 |
|               |      21      |      1       | 0.9326744079589844 | 28.023716926574707 |
|               |      22      |      0       | 0.9586009979248047 | 22.85509943962097  |
|               |      23      |      1       | 0.9039943218231201 | 72.74860262870789  |
|               |      24      |      0       | 0.9338371753692627 | 30.706326723098755 |
|               |      25      |      0       | 0.9612612724304199 | 50.41916036605835  |
|               |      26      |      1       | 0.8981611728668213 | 81.72902703285217  |
|               |      27      |      0       | 0.9147613048553467 | 5.967452526092529  |
|               |      28      |      0       | 0.8853824138641357 | 9.919785499572754  |
|               |      29      |      0       | 0.9479167461395264 | 17.861363172531128 |
|               |      30      |      0       | 0.9726028442382812 | 79.30129170417786  |
|               |      31      |      0       | 0.949312686920166  | 11.175899744033813 |
|               |      32      |      0       | 0.9339148998260498 |  72.6633951663971  |
|               |      33      |      1       | 0.9537708759307861 |  72.3854615688324  |
|               |      34      |      0       | 0.9804775714874268 | 45.549567222595215 |
|               |      35      |      0       | 0.9530017375946045 | 76.53462290763855  |
|               |      36      |      0       | 0.9203965663909912 | 46.19493532180786  |
|               |      37      |      0       | 0.9603853225708008 | 34.957890033721924 |
|               |      38      |      0       | 0.9404630661010742 | 13.376001358032227 |
|               |      39      |      0       | 0.934666633605957  | 10.490423440933228 |
|               |      40      |      0       | 0.9074497222900391 | 32.88581919670105  |
|               |      41      |      0       | 0.9150786399841309 |  7.35536003112793  |
|               |      42      |      0       | 0.9012489318847656 | 14.460062980651855 |
|               |      43      |      0       | 0.9663047790527344 | 23.465161323547363 |
|               |      44      |      0       | 0.8988368511199951 | 17.260776042938232 |
|               |      45      |      0       | 1.0005991458892822 | 26.425394535064697 |
|               |      46      |      0       | 0.8945372104644775 | 18.956450700759888 |
|               |      47      |      0       | 0.9465498924255371 | 32.79408836364746  |
|               |      48      |      0       | 0.9040591716766357 | 16.120336055755615 |
|               |      49      |      0       | 0.9157958030700684 | 20.30959177017212  |
|               |      50      |      1       | 0.9967958927154541 | 68.50869083404541  |
|               |      51      |      1       | 0.935408353805542  | 61.17602467536926  |
|               |      52      |      2       | 0.9115943908691406 | 43.99328351020813  |
|               |      53      |      0       | 0.9332764148712158 | 30.659724712371826 |
|               |      54      |      0       | 0.9436166286468506 | 13.039984703063965 |
|               |      55      |      0       | 0.9371709823608398 | 3.9664318561553955 |
|               |      56      |      0       | 0.974672794342041  | 10.282863140106201 |
|               |      57      |      0       | 0.9700801372528076 | 8.445775985717773  |
|               |      58      |      0       | 0.9086520671844482 | 19.639986991882324 |
|               |      59      |      0       | 0.9328525066375732 | 10.677877426147461 |
|               |      60      |      0       | 0.9289844036102295 |  5.81161093711853  |
|               |      61      |      0       | 0.9035406112670898 | 36.53515005111694  |
|               |      62      |      0       | 0.9215734004974365 | 13.197415828704834 |
|               |      63      |      0       | 0.9930369853973389 | 36.831183433532715 |
|               |      64      |      1       | 0.9457495212554932 |  77.4699056148529  |
|               |      65      |      0       | 0.9202961921691895 | 46.95144319534302  |
|               |      66      |      0       | 0.9032793045043945 | 6.252633810043335  |
|               |      67      |      0       | 0.942828893661499  |  48.3019015789032  |
|               |      68      |      0       | 0.9285495281219482 | 12.196586847305298 |
|               |      69      |      0       | 0.9164094924926758 | 33.443562507629395 |
|               |      70      |      0       | 0.9767272472381592 | 50.60617399215698  |
|               |      71      |      1       | 0.9264683723449707 | 48.94659185409546  |
|               |      72      |      0       | 0.9158177375793457 | 32.54677987098694  |
|               |      73      |      0       | 0.9945774078369141 | 12.126504182815552 |
|               |      74      |      0       | 0.9267117977142334 | 35.443713426589966 |
|               |      75      |      0       | 0.9272580146789551 | 38.90412473678589  |
|               |      76      |      0       | 0.9606494903564453 | 4.6174633502960205 |
|               |      77      |      0       | 0.8960223197937012 | 17.509188890457153 |
|               |      78      |      0       | 0.9434611797332764 | 5.085264205932617  |
|               |      79      |      0       | 0.9090309143066406 |  35.1116840839386  |
|               |      80      |      0       | 0.9419124126434326 | 53.50779485702515  |
|               |      81      |      0       | 0.9339289665222168 | 26.00286865234375  |
|               |      82      |      0       | 0.919715404510498  | 13.072535276412964 |
|               |      83      |      0       | 0.9156053066253662 | 49.52564764022827  |
|               |      84      |      0       | 0.9653687477111816 | 12.587807655334473 |
|               |      85      |      0       | 0.9430923461914062 | 70.77960681915283  |
|               |      86      |      0       | 0.9303765296936035 | 15.34348440170288  |
|               |      87      |      0       | 0.9667494297027588 |  8.53580355644226  |
|               |      88      |      0       | 0.9244992733001709 | 36.77933740615845  |
|               |      89      |      0       | 0.943117618560791  | 12.307932615280151 |
|               |      90      |      0       | 0.893693208694458  | 26.45202136039734  |
|               |      91      |      1       | 0.9556889533996582 | 92.23229932785034  |
|               |      92      |      0       | 0.9666452407836914 | 18.74469256401062  |
|               |      93      |      1       | 0.9598278999328613 | 80.30893921852112  |
|               |      94      |      0       | 0.952970027923584  | 51.606486558914185 |
|               |      96      |      0       | 0.9265942573547363 | 9.069263458251953  |
|               |      97      |      0       | 0.9160499572753906 | 14.598858833312988 |
|               |      98      |      0       | 0.9098250865936279 | 8.438959836959839  |
|               |      99      |      0       | 0.9076876640319824 | 24.405930280685425 |
|               |     100      |      0       | 0.9803388118743896 | 13.083558797836304 |
|   NAV_3_4_P1  |              | Average time | 0.9335804600076577 | 30.56074329012448  |
|               |              |              |                    |                    |
+---------------+--------------+--------------+--------------------+--------------------++---------------+--------------+--------------+--------------------+--------------------+
| Property name | #Experiments | #Refinements |    XSpeed_Time     |    Overall_time    |
+---------------+--------------+--------------+--------------------+--------------------+
|   NAV_3_3_P1  |              |              |                    |                    |
|               |      1       |      0       | 0.9487507343292236 | 4.566434383392334  |
|               |      2       |      0       | 0.9246745109558105 | 4.121394634246826  |
|               |      3       |      0       | 0.7663960456848145 | 4.082969903945923  |
|               |      4       |      0       | 0.7285056114196777 | 3.2174017429351807 |
|               |      5       |      0       | 0.7549400329589844 | 3.2181999683380127 |
|               |      6       |      0       | 0.7414999008178711 | 3.2043955326080322 |
|               |      7       |      0       | 0.7062418460845947 | 3.1908273696899414 |
|               |      8       |      0       | 0.7182676792144775 | 3.1813430786132812 |
|               |      9       |      0       | 0.7528986930847168 | 3.2502522468566895 |
|               |      10      |      0       | 0.7503941059112549 | 3.2975375652313232 |
|   NAV_3_3_P1  |              | Average time | 0.7792700052261352 | 3.5330910205841066 |
|               |              |              |                    |                    |
+---------------+--------------+--------------+--------------------+--------------------++---------------+--------------+--------------+--------------------+--------------------+
| Property name | #Experiments | #Refinements |    XSpeed_Time     |    Overall_time    |
+---------------+--------------+--------------+--------------------+--------------------+
|   NAV_3_3_P2  |              |              |                    |                    |
|               |      1       |      0       | 0.9587931632995605 |  4.81201434135437  |
|               |      2       |      0       | 0.9389908313751221 | 4.136725425720215  |
|               |      3       |      0       | 0.7702794075012207 | 4.1151111125946045 |
|               |      4       |      0       | 0.7303173542022705 | 3.1602888107299805 |
|               |      5       |      0       | 1.0610570907592773 | 13.515068292617798 |
|               |      6       |      0       | 0.9569029808044434 | 4.546280860900879  |
|               |      7       |      1       | 0.7471539974212646 | 9.142285346984863  |
|               |      8       |      0       | 0.7305581569671631 | 3.4178805351257324 |
|               |      9       |      0       | 0.7298939228057861 | 3.301539897918701  |
|               |      10      |      0       | 0.764951229095459  | 3.531956434249878  |
|   NAV_3_3_P2  |              | Average time | 0.8389017343521118 | 5.3679297924041744 |
|               |              |              |                    |                    |
+---------------+--------------+--------------+--------------------+--------------------++---------------+--------------+--------------+--------------------+--------------------+
| Property name | #Experiments | #Refinements |    XSpeed_Time     |    Overall_time    |
+---------------+--------------+--------------+--------------------+--------------------+
|   NAV_3_3_P2  |              |              |                    |                    |
|               |      1       |      0       | 0.9427328109741211 | 4.850433826446533  |
|               |      2       |      0       | 0.9598617553710938 | 4.636296272277832  |
|               |      3       |      0       | 0.7034971714019775 | 3.842719793319702  |
|               |      4       |      0       | 0.7438621520996094 | 3.3534927368164062 |
|               |      5       |      0       | 1.0739459991455078 | 13.565982818603516 |
|               |      6       |      0       | 0.9407470226287842 | 4.378751993179321  |
|               |      7       |      0       | 0.9131219387054443 | 4.2746336460113525 |
|               |      8       |      0       | 0.7443819046020508 | 4.199543237686157  |
|               |      9       |      0       | 0.7460188865661621 | 3.3222451210021973 |
|               |      10      |      1       | 0.729313850402832  | 7.8863749504089355 |
|               |      11      |      0       | 1.0718095302581787 | 13.581403970718384 |
|               |      12      |      1       | 0.9262158870697021 | 9.896498203277588  |
|               |      13      |      0       | 0.7624068260192871 | 3.4708149433135986 |
|               |      14      |      2       | 0.7925441265106201 | 16.525962591171265 |
|               |      15      |      0       | 0.7366878986358643 | 3.3298044204711914 |
|               |      16      |      0       | 0.7401273250579834 | 3.2584307193756104 |
|               |      17      |      0       | 0.7368936538696289 | 3.238945245742798  |
|               |      18      |      0       | 0.7778217792510986 | 3.3755218982696533 |
|               |      19      |      0       | 0.7121188640594482 | 3.3075013160705566 |
|               |      20      |      0       | 0.7215228080749512 |  3.23626708984375  |
|               |      21      |      0       | 0.7308259010314941 | 3.378079652786255  |
|               |      22      |      0       | 0.7573995590209961 | 3.778707504272461  |
|               |      23      |      0       | 1.1002144813537598 | 13.623318910598755 |
|               |      24      |      0       | 0.9494550228118896 | 4.759370565414429  |
|               |      25      |      0       | 0.9096109867095947 | 4.403537273406982  |
|               |      26      |      0       | 1.0897772312164307 | 14.151044607162476 |
|               |      27      |      2       | 0.7248053550720215 | 31.364686727523804 |
|               |      28      |      0       | 0.7323017120361328 | 3.2239770889282227 |
|               |      29      |      0       | 0.7203519344329834 | 3.229537010192871  |
|               |      30      |      0       | 0.720738410949707  | 3.185145616531372  |
|               |      31      |      0       | 0.7329554557800293 | 3.3309147357940674 |
|               |      32      |      0       | 1.1387321949005127 | 13.662811756134033 |
|               |      33      |      1       | 0.9449822902679443 | 9.968491315841675  |
|               |      34      |      0       | 0.7719676494598389 | 3.479532480239868  |
|               |      35      |      0       |  0.75960373878479  | 3.3749773502349854 |
|               |      36      |      0       | 0.7843234539031982 | 3.3348965644836426 |
|               |      37      |      0       | 0.7789850234985352 | 3.310206651687622  |
|               |      38      |      0       | 0.7805769443511963 | 3.443042039871216  |
|               |      39      |      0       | 0.778292179107666  | 3.5239484310150146 |
|               |      40      |      0       | 0.7307014465332031 | 3.2910687923431396 |
|               |      41      |      0       | 0.7328717708587646 | 3.3995795249938965 |
|               |      42      |      0       | 0.7643239498138428 | 3.680006742477417  |
|               |      43      |      0       | 0.7774901390075684 | 3.478634834289551  |
|               |      44      |      0       | 0.7452330589294434 | 3.3186373710632324 |
|               |      45      |      0       | 0.7284092903137207 | 3.316101312637329  |
|               |      46      |      0       | 0.7547187805175781 | 3.433178663253784  |
|               |      47      |      0       | 0.7076942920684814 | 3.6212074756622314 |
|               |      48      |      1       | 0.7317671775817871 | 7.501342296600342  |
|               |      49      |      0       | 0.6956236362457275 | 3.461212396621704  |
|               |      50      |      0       | 0.7196366786956787 | 3.2369308471679688 |
|               |      51      |      0       | 0.7471022605895996 | 3.425431728363037  |
|               |      52      |      0       | 0.7175588607788086 | 3.2290329933166504 |
|               |      53      |      0       | 0.7247238159179688 | 3.407545566558838  |
|               |      54      |      0       | 0.7718591690063477 | 3.3879449367523193 |
|               |      55      |      0       | 0.7110874652862549 | 3.213991165161133  |
|               |      56      |      0       | 0.7284817695617676 | 3.9173033237457275 |
|               |      57      |      1       | 0.7638058662414551 | 8.618778944015503  |
|               |      58      |      0       | 0.778315544128418  | 3.2960875034332275 |
|               |      59      |      0       | 0.748206377029419  | 3.4146976470947266 |
|               |      60      |      0       | 0.7369811534881592 | 3.2144558429718018 |
|               |      61      |      0       | 0.7269802093505859 | 3.823580026626587  |
|               |      62      |      2       | 0.7376484870910645 | 18.32022714614868  |
|               |      63      |      0       | 0.7986328601837158 | 3.6068015098571777 |
|               |      64      |      0       | 0.755570650100708  |  3.28023362159729  |
|               |      65      |      0       | 0.7576816082000732 | 3.2509894371032715 |
|               |      66      |      0       | 0.7465145587921143 | 3.2962899208068848 |
|               |      67      |      0       | 0.779106616973877  | 3.311584711074829  |
|               |      68      |      0       | 0.681581974029541  | 3.3476204872131348 |
|               |      69      |      1       | 0.7385971546173096 | 7.999415159225464  |
